filename,k,freq_hz,magnitude,width_hz,noise_floor,snr
Membo_0_013-membo_002_.wav,2,100.4175,8.76E+00,14.6484,1.76E+00,4.986
Membo_0_013-membo_002_.wav,3,150.6021,1.90E+00,38.0859,9.72E-01,1.9595
Membo_0_013-membo_002_.wav,4,200.0695,8.20E+00,0.9766,8.42E-01,9.7416
Membo_0_013-membo_002_.wav,5,246.0938,1.22E+00,32.2266,6.81E-01,1.7877
Membo_0_013-membo_002_.wav,6,300.207,6.25E+00,22.4609,7.66E-01,8.1601
Membo_0_013-membo_002_.wav,7,345.7031,5.61E+00,0.9766,7.03E-01,7.9753
Membo_0_013-membo_002_.wav,8,395.5078,2.91E+00,0.9766,4.94E-01,5.8933
Membo_0_013-membo_002_.wav,9,445.3125,1.34E+00,29.2969,4.94E-01,2.7104
Membo_0_013-membo_002_.wav,10,500.2752,1.40E+00,23.4375,5.00E-01,2.8014
Membo_0_013-membo_003_.wav,1,49.5122,2.24E+02,0.9766,2.22E+00,101.1485
Membo_0_013-membo_003_.wav,2,100.0325,8.54E+00,1.9531,1.82E+00,4.6806
Membo_0_013-membo_003_.wav,3,148.352,1.91E+00,19.5312,9.49E-01,2.0129
Membo_0_013-membo_003_.wav,4,200.1126,8.72E+00,0.9766,7.79E-01,11.1915
Membo_0_013-membo_003_.wav,5,249.5012,6.93E-01,37.1094,6.88E-01,1.0072
Membo_0_013-membo_003_.wav,6,295.8984,4.11E+00,0.9766,6.93E-01,5.9347
Membo_0_013-membo_003_.wav,7,345.7031,5.17E+00,0.9766,6.25E-01,8.2767
Membo_0_013-membo_003_.wav,8,395.5078,3.55E+00,0.9766,4.10E-01,8.6413
Membo_0_013-membo_003_.wav,9,445.3125,7.74E-01,0.9766,3.74E-01,2.0691
Membo_0_013-membo_003_.wav,10,495.1172,8.17E-01,14.6484,4.22E-01,1.9346
Membo_0_013-membo_004_.wav,1,49.3726,1.98E+02,1.1161,2.04E+00,97.3101
Membo_0_013-membo_004_.wav,2,99.542,1.11E+01,1.1161,1.79E+00,6.201
Membo_0_013-membo_004_.wav,3,145.0893,1.51E+00,20.0893,9.53E-01,1.5842
Membo_0_013-membo_004_.wav,4,199.7768,7.27E+00,1.1161,6.53E-01,11.1379
Membo_0_013-membo_004_.wav,5,247.2217,1.28E+00,35.7143,5.70E-01,2.2526
Membo_0_013-membo_004_.wav,6,295.4876,8.18E+00,20.0893,6.73E-01,12.1453
Membo_0_013-membo_004_.wav,7,345.6961,4.44E+00,1.1161,6.68E-01,6.6544
Membo_0_013-membo_004_.wav,8,395.3137,1.96E+00,10.0446,5.01E-01,3.921
Membo_0_013-membo_004_.wav,9,443.7389,1.39E+00,17.8571,3.83E-01,3.6273
Membo_0_013-membo_004_.wav,10,493.6619,1.81E+00,1.1161,2.66E-01,6.7971
Membo_0_014-membo_000_.wav,1,49.5122,2.43E+02,0.9766,1.85E+00,131.1164
Membo_0_014-membo_000_.wav,2,99.8135,8.59E+00,19.5312,1.85E+00,4.6377
Membo_0_014-membo_000_.wav,3,148.2022,1.73E+00,36.1328,8.58E-01,2.013
Membo_0_014-membo_000_.wav,4,200.0822,9.85E+00,0.9766,6.91E-01,14.2649
Membo_0_014-membo_000_.wav,5,249.2983,1.52E+00,33.2031,6.70E-01,2.2654
Membo_0_014-membo_000_.wav,6,301.7578,5.52E+00,22.4609,7.45E-01,7.4102
Membo_0_014-membo_000_.wav,7,345.7031,5.45E+00,1.9531,8.87E-01,6.1444
Membo_0_014-membo_000_.wav,8,395.5078,3.21E+00,0.9766,4.57E-01,7.0209
Membo_0_014-membo_000_.wav,9,451.1719,1.25E+00,14.6484,4.23E-01,2.9469
Membo_0_014-membo_000_.wav,10,495.1172,1.06E+00,1.9531,4.09E-01,2.5899
Membo_0_014-membo_001_.wav,1,49.543,2.54E+02,0.9766,4.06E+00,62.5393
Membo_0_014-membo_001_.wav,2,100.7868,8.22E+00,33.2031,4.06E+00,2.0257
Membo_0_014-membo_001_.wav,3,151.3281,2.94E+00,38.0859,1.80E+00,1.632
Membo_0_014-membo_001_.wav,4,200.0795,1.12E+01,0.9766,1.04E+00,10.756
Membo_0_014-membo_001_.wav,5,249.8187,1.34E+00,18.5547,7.84E-01,1.7088
Membo_0_014-membo_001_.wav,6,299.7479,5.22E+00,15.625,1.07E+00,4.8887
Membo_0_014-membo_001_.wav,7,345.7031,5.92E+00,1.9531,1.06E+00,5.5766
Membo_0_014-membo_001_.wav,8,395.5078,2.73E+00,0.9766,5.49E-01,4.9705
Membo_0_014-membo_001_.wav,9,445.3125,8.73E-01,12.6953,4.66E-01,1.8749
Membo_0_014-membo_001_.wav,10,500.9766,7.63E-01,28.3203,4.03E-01,1.8955
Membo_0_014-membo_002_.wav,1,49.4476,2.40E+02,0.9766,6.76E+00,35.4779
Membo_0_014-membo_002_.wav,2,99.8344,1.40E+01,26.3672,5.20E+00,2.6975
Membo_0_014-membo_002_.wav,3,152.3438,3.46E+00,39.0625,1.87E+00,1.8481
Membo_0_014-membo_002_.wav,4,200.0339,1.03E+01,0.9766,1.27E+00,8.1154
Membo_0_014-membo_002_.wav,5,247.2992,2.01E+00,18.5547,6.65E-01,3.0257
Membo_0_014-membo_002_.wav,6,296.4584,5.06E+00,20.5078,7.56E-01,6.6956
Membo_0_014-membo_002_.wav,7,345.7031,5.43E+00,1.9531,7.43E-01,7.3039
Membo_0_014-membo_002_.wav,8,395.5078,2.63E+00,0.9766,4.49E-01,5.8464
Membo_0_014-membo_002_.wav,9,450.2363,6.21E-01,31.25,3.44E-01,1.8075
Membo_0_014-membo_002_.wav,10,496.3321,1.08E+00,38.0859,3.41E-01,3.1644
Membo_0_014-membo_003_.wav,1,49.4344,2.45E+02,0.9766,2.03E+00,120.6886
Membo_0_014-membo_003_.wav,2,99.7168,1.49E+01,1.9531,2.00E+00,7.4466
Membo_0_014-membo_003_.wav,3,148.4606,1.89E+00,28.3203,1.10E+00,1.7198
Membo_0_014-membo_003_.wav,4,200.0201,7.49E+00,0.9766,7.59E-01,9.8573
Membo_0_014-membo_003_.wav,5,247.2021,1.62E+00,39.0625,7.55E-01,2.151
Membo_0_014-membo_003_.wav,6,296.7794,7.29E+00,11.7188,7.79E-01,9.3601
Membo_0_014-membo_003_.wav,7,345.7031,5.89E+00,0.9766,6.89E-01,8.5575
Membo_0_014-membo_003_.wav,8,395.5078,2.63E+00,7.8125,5.18E-01,5.0668
Membo_0_014-membo_003_.wav,9,445.3125,5.96E-01,31.25,4.26E-01,1.4007
Membo_0_014-membo_003_.wav,10,495.1172,9.15E-01,0.9766,3.85E-01,2.377
Membo_0_014-membo_004_.wav,1,49.3925,2.04E+02,1.1161,1.00E+01,20.3486
Membo_0_014-membo_004_.wav,2,99.0949,8.03E+00,27.9018,8.03E+00,1
Membo_0_014-membo_004_.wav,3,148.2815,7.05E+00,36.8304,3.17E+00,2.2214
Membo_0_014-membo_004_.wav,4,199.7768,7.16E+00,1.1161,1.63E+00,4.3882
Membo_0_014-membo_004_.wav,5,246.9398,2.03E+00,17.8571,8.59E-01,2.3591
Membo_0_014-membo_004_.wav,6,296.0807,4.19E+00,20.0893,1.10E+00,3.7986
Membo_0_014-membo_004_.wav,7,345.6615,4.93E+00,1.1161,8.52E-01,5.7933
Membo_0_014-membo_004_.wav,8,394.7508,2.61E+00,1.1161,5.42E-01,4.8063
Membo_0_014-membo_004_.wav,9,444.2222,1.26E+00,27.9018,3.98E-01,3.1545
Membo_0_014-membo_004_.wav,10,493.6327,1.55E+00,21.2054,4.61E-01,3.3662
Membo_0_015-membo_000_.wav,1,49.559,2.44E+02,0.9766,1.53E+00,159.3268
Membo_0_015-membo_000_.wav,2,99.6484,1.23E+01,1.9531,1.58E+00,7.798
Membo_0_015-membo_000_.wav,3,148.8533,1.71E+00,32.2266,8.22E-01,2.0837
Membo_0_015-membo_000_.wav,4,200.1585,8.04E+00,0.9766,7.10E-01,11.3212
Membo_0_015-membo_000_.wav,5,249.9977,8.90E-01,36.1328,6.37E-01,1.3972
Membo_0_015-membo_000_.wav,6,300.1571,6.25E+00,9.7656,7.21E-01,8.6559
Membo_0_015-membo_000_.wav,7,345.7031,6.25E+00,0.9766,8.60E-01,7.2632
Membo_0_015-membo_000_.wav,8,395.5078,2.95E+00,0.9766,5.43E-01,5.4249
Membo_0_015-membo_000_.wav,9,445.3125,9.11E-01,13.6719,3.65E-01,2.4955
Membo_0_015-membo_000_.wav,10,500.1536,7.72E-01,0.9766,4.06E-01,1.901
Membo_0_015-membo_001_.wav,1,49.5591,2.28E+02,0.9766,1.84E+00,123.7273
Membo_0_015-membo_001_.wav,2,100.2314,1.08E+01,15.625,1.97E+00,5.4931
Membo_0_015-membo_001_.wav,3,148.2912,3.10E+00,21.4844,8.08E-01,3.8313
Membo_0_015-membo_001_.wav,4,200.0883,8.54E+00,0.9766,5.65E-01,15.1157
Membo_0_015-membo_001_.wav,5,246.6467,7.98E-01,1.9531,5.15E-01,1.55
Membo_0_015-membo_001_.wav,6,300.1687,5.28E+00,17.5781,6.73E-01,7.8406
Membo_0_015-membo_001_.wav,7,345.7031,5.55E+00,0.9766,6.68E-01,8.3088
Membo_0_015-membo_001_.wav,8,395.5078,1.28E+00,29.2969,4.40E-01,2.9147
Membo_0_015-membo_001_.wav,9,447.3823,6.39E-01,0.9766,3.90E-01,1.6395
Membo_0_015-membo_001_.wav,10,500.9766,7.82E-01,8.7891,3.77E-01,2.0726
Membo_0_015-membo_002_.wav,1,49.5286,2.14E+02,0.9766,2.18E+00,97.7436
Membo_0_015-membo_002_.wav,2,99.6451,1.69E+01,1.9531,1.89E+00,8.8981
Membo_0_015-membo_002_.wav,3,150.1054,1.63E+00,38.0859,1.00E+00,1.625
Membo_0_015-membo_002_.wav,4,200.1377,7.90E+00,0.9766,6.74E-01,11.7158
Membo_0_015-membo_002_.wav,5,246.0938,9.97E-01,33.2031,7.50E-01,1.3288
Membo_0_015-membo_002_.wav,6,299.8633,5.39E+00,25.3906,1.46E+00,3.7011
Membo_0_015-membo_002_.wav,7,345.7031,7.09E+00,15.625,1.32E+00,5.3792
Membo_0_015-membo_002_.wav,8,395.5078,2.30E+00,9.7656,6.51E-01,3.527
Membo_0_015-membo_002_.wav,9,445.3125,1.08E+00,23.4375,5.06E-01,2.1305
Membo_0_015-membo_002_.wav,10,500.9766,1.97E+00,11.7188,7.25E-01,2.7155
Membo_0_015-membo_003_.wav,1,49.3612,2.43E+02,0.9766,1.13E+01,21.5099
Membo_0_015-membo_003_.wav,2,96.6797,1.67E+01,39.0625,1.10E+01,1.5092
Membo_0_015-membo_003_.wav,3,148.4369,1.16E+01,25.3906,4.07E+00,2.8511
Membo_0_015-membo_003_.wav,4,200.2336,9.76E+00,12.6953,2.14E+00,4.5532
Membo_0_015-membo_003_.wav,5,249.9227,1.79E+00,37.1094,1.62E+00,1.1014
Membo_0_015-membo_003_.wav,6,298.7624,1.16E+01,14.6484,1.44E+00,8.0198
Membo_0_015-membo_003_.wav,7,345.7031,4.91E+00,1.9531,9.73E-01,5.0438
Membo_0_015-membo_003_.wav,8,395.5078,2.07E+00,2.9297,6.61E-01,3.1313
Membo_0_015-membo_003_.wav,9,445.3125,1.28E+00,26.3672,6.29E-01,2.0335
Membo_0_015-membo_003_.wav,10,495.1172,1.59E+00,16.6016,7.37E-01,2.1525
Membo_0_015-membo_004_.wav,1,49.4916,2.68E+02,1.1161,1.33E+01,20.0418
Membo_0_015-membo_004_.wav,2,96.1933,3.40E+01,18.9732,1.29E+01,2.6303
Membo_0_015-membo_004_.wav,3,147.3581,7.99E+00,34.5982,6.30E+00,1.2694
Membo_0_015-membo_004_.wav,4,198.4897,4.39E+00,36.8304,2.99E+00,1.465
Membo_0_015-membo_004_.wav,5,246.3325,2.43E+00,31.25,1.88E+00,1.2911
Membo_0_015-membo_004_.wav,6,293.7715,7.62E+00,11.1607,1.49E+00,5.0983
Membo_0_015-membo_004_.wav,7,342.6108,4.45E+00,21.2054,1.42E+00,3.1296
Membo_0_015-membo_004_.wav,8,391.7259,1.65E+00,14.5089,7.82E-01,2.1052
Membo_0_015-membo_004_.wav,9,441.0469,6.11E-01,30.1339,6.63E-01,0.9222
Membo_0_015-membo_004_.wav,10,491.4539,8.37E-01,37.9464,6.73E-01,1.2445
Membo_0_016-membo_000_.wav,1,49.4814,2.21E+02,0.9766,7.57E+00,29.207
Membo_0_016-membo_000_.wav,2,99.5857,1.62E+01,29.2969,7.33E+00,2.2098
Membo_0_016-membo_000_.wav,3,150.2527,4.00E+00,39.0625,2.90E+00,1.3781
Membo_0_016-membo_000_.wav,4,200.1872,9.30E+00,9.7656,2.35E+00,3.9618
Membo_0_016-membo_000_.wav,5,248.0002,1.91E+00,12.6953,1.48E+00,1.2873
Membo_0_016-membo_000_.wav,6,299.7392,1.06E+01,9.7656,1.01E+00,10.5079
Membo_0_016-membo_000_.wav,7,345.7031,5.02E+00,0.9766,8.68E-01,5.789
Membo_0_016-membo_000_.wav,8,395.5078,2.77E+00,0.9766,6.00E-01,4.6156
Membo_0_016-membo_000_.wav,9,451.1719,9.48E-01,36.1328,4.94E-01,1.9183
Membo_0_016-membo_000_.wav,10,495.1172,1.56E+00,0.9766,4.82E-01,3.2335
Membo_0_016-membo_001_.wav,1,49.1326,2.54E+02,0.9766,8.13E+00,31.2189
Membo_0_016-membo_001_.wav,2,100.5859,9.80E+00,19.5312,6.16E+00,1.5915
Membo_0_016-membo_001_.wav,3,147.2355,2.88E+00,30.2734,2.18E+00,1.32
Membo_0_016-membo_001_.wav,4,195.3424,3.01E+00,0.9766,1.04E+00,2.879
Membo_0_016-membo_001_.wav,5,246.0585,1.49E+00,34.1797,8.05E-01,1.8521
Membo_0_016-membo_001_.wav,6,295.8984,5.95E+00,9.7656,8.56E-01,6.9476
Membo_0_016-membo_001_.wav,7,344.7266,1.76E+00,20.5078,6.85E-01,2.5632
Membo_0_016-membo_001_.wav,8,389.3852,6.62E-01,0.9766,5.06E-01,1.3091
Membo_0_016-membo_001_.wav,9,439.5957,1.44E+00,29.2969,4.52E-01,3.1943
Membo_0_016-membo_001_.wav,10,485.8683,9.02E-01,18.5547,4.36E-01,2.0699
Membo_0_016-membo_002_.wav,1,49.5159,2.30E+02,0.9766,3.59E+00,64.1208
Membo_0_016-membo_002_.wav,2,100.0155,1.82E+01,1.9531,2.79E+00,6.4968
Membo_0_016-membo_002_.wav,3,148.1849,3.40E+00,37.1094,1.45E+00,2.3505
Membo_0_016-membo_002_.wav,4,199.9111,5.30E+00,13.6719,1.13E+00,4.7083
Membo_0_016-membo_002_.wav,5,251.2257,1.61E+00,33.2031,1.13E+00,1.4263
Membo_0_016-membo_002_.wav,6,295.8984,5.36E+00,26.3672,1.50E+00,3.5658
Membo_0_016-membo_002_.wav,7,345.7031,6.18E+00,20.5078,1.05E+00,5.8927
Membo_0_016-membo_002_.wav,8,395.5078,2.77E+00,25.3906,9.20E-01,3.0068
Membo_0_016-membo_002_.wav,9,445.8687,1.12E+00,36.1328,9.03E-01,1.2349
Membo_0_016-membo_002_.wav,10,499.4434,1.43E+00,34.1797,8.61E-01,1.6572
Membo_0_016-membo_003_.wav,1,49.6441,2.22E+02,0.9766,8.39E+00,26.4197
Membo_0_016-membo_003_.wav,2,100.4759,1.76E+01,4.8828,7.79E+00,2.2592
Membo_0_016-membo_003_.wav,3,149.0719,4.54E+00,29.2969,2.91E+00,1.5572
Membo_0_016-membo_003_.wav,4,200.2336,6.51E+00,1.9531,1.49E+00,4.3648
Membo_0_016-membo_003_.wav,5,248.5842,1.34E+00,39.0625,8.78E-01,1.5248
Membo_0_016-membo_003_.wav,6,296.4039,5.15E+00,19.5312,7.92E-01,6.5061
Membo_0_016-membo_003_.wav,7,345.7031,4.43E+00,0.9766,7.22E-01,6.1287
Membo_0_016-membo_003_.wav,8,395.5078,2.07E+00,12.6953,5.75E-01,3.6019
Membo_0_016-membo_003_.wav,9,450.3537,1.38E+00,24.4141,5.33E-01,2.5967
Membo_0_016-membo_003_.wav,10,495.1172,1.33E+00,2.9297,4.71E-01,2.8326
Membo_0_016-membo_004_.wav,1,49.5659,2.47E+02,0.9766,2.04E+00,120.9898
Membo_0_016-membo_004_.wav,2,100.0355,1.18E+01,2.9297,1.84E+00,6.4394
Membo_0_016-membo_004_.wav,3,149.4082,2.37E+00,37.1094,8.98E-01,2.6439
Membo_0_016-membo_004_.wav,4,200.155,7.64E+00,1.9531,8.08E-01,9.4581
Membo_0_016-membo_004_.wav,5,246.8032,1.36E+00,4.8828,7.98E-01,1.7103
Membo_0_016-membo_004_.wav,6,295.8984,5.79E+00,10.7422,7.94E-01,7.2876
Membo_0_016-membo_004_.wav,7,345.7031,5.15E+00,0.9766,8.08E-01,6.3685
Membo_0_016-membo_004_.wav,8,395.5078,3.45E+00,0.9766,5.18E-01,6.6599
Membo_0_016-membo_004_.wav,9,450.1096,8.53E-01,31.25,3.54E-01,2.4074
Membo_0_016-membo_004_.wav,10,495.1172,1.03E+00,15.625,3.49E-01,2.9448
Membo_0_017-membo_000_.wav,1,49.5389,2.44E+02,0.9766,2.05E+00,118.9583
Membo_0_017-membo_000_.wav,2,99.6515,1.48E+01,1.9531,1.76E+00,8.4136
Membo_0_017-membo_000_.wav,3,149.0296,2.32E+00,23.4375,9.25E-01,2.5101
Membo_0_017-membo_000_.wav,4,200.1397,5.16E+00,0.9766,6.73E-01,7.6641
Membo_0_017-membo_000_.wav,5,247.9924,1.01E+00,39.0625,5.59E-01,1.8125
Membo_0_017-membo_000_.wav,6,295.8984,6.05E+00,18.5547,5.76E-01,10.5144
Membo_0_017-membo_000_.wav,7,345.7031,5.48E+00,0.9766,6.66E-01,8.2223
Membo_0_017-membo_000_.wav,8,395.5078,2.55E+00,0.9766,4.74E-01,5.3797
Membo_0_017-membo_000_.wav,9,450.2387,7.83E-01,14.6484,4.32E-01,1.8143
Membo_0_017-membo_000_.wav,10,498.9594,9.76E-01,39.0625,4.80E-01,2.0329
Membo_0_017-membo_001_.wav,1,49.6954,2.46E+02,0.9766,1.72E+00,142.5154
Membo_0_017-membo_001_.wav,2,99.8555,1.16E+01,0.9766,1.80E+00,6.4369
Membo_0_017-membo_001_.wav,3,148.3441,1.23E+00,30.2734,9.41E-01,1.3089
Membo_0_017-membo_001_.wav,4,200.1742,6.81E+00,0,7.39E-01,9.2086
Membo_0_017-membo_001_.wav,5,250.3636,9.93E-01,34.1797,7.37E-01,1.3474
Membo_0_017-membo_001_.wav,6,300.6507,6.58E+00,15.625,8.37E-01,7.8648
Membo_0_017-membo_001_.wav,7,345.7031,6.21E+00,0.9766,6.16E-01,10.0715
Membo_0_017-membo_001_.wav,8,395.5078,2.33E+00,0.9766,4.80E-01,4.8652
Membo_0_017-membo_001_.wav,9,445.3125,1.13E+00,24.4141,4.76E-01,2.3817
Membo_0_017-membo_001_.wav,10,500.9766,8.69E-01,24.4141,5.35E-01,1.6257
Membo_0_017-membo_002_.wav,1,49.6832,2.41E+02,0.9766,2.21E+00,109.083
Membo_0_017-membo_002_.wav,2,100.4538,1.55E+01,2.9297,2.15E+00,7.1894
Membo_0_017-membo_002_.wav,3,150.1301,1.75E+00,39.0625,1.13E+00,1.5424
Membo_0_017-membo_002_.wav,4,200.1551,7.86E+00,10.7422,9.28E-01,8.4732
Membo_0_017-membo_002_.wav,5,247.3611,1.19E+00,38.0859,7.72E-01,1.5458
Membo_0_017-membo_002_.wav,6,301.7578,6.83E+00,8.7891,7.71E-01,8.8523
Membo_0_017-membo_002_.wav,7,345.7031,5.37E+00,0.9766,7.08E-01,7.584
Membo_0_017-membo_002_.wav,8,395.5078,2.87E+00,0.9766,4.94E-01,5.8181
Membo_0_017-membo_002_.wav,9,445.3125,9.32E-01,6.8359,4.51E-01,2.0643
Membo_0_017-membo_002_.wav,10,495.1172,1.17E+00,0,4.71E-01,2.482
Membo_0_017-membo_003_.wav,1,49.4919,2.38E+02,0.9766,2.27E+00,104.7057
Membo_0_017-membo_003_.wav,2,100.1396,1.11E+01,2.9297,2.27E+00,4.8869
Membo_0_017-membo_003_.wav,3,152.3438,1.65E+00,39.0625,9.37E-01,1.7571
Membo_0_017-membo_003_.wav,4,200.1793,7.41E+00,1.9531,7.57E-01,9.7867
Membo_0_017-membo_003_.wav,5,246.8167,1.09E+00,38.0859,7.10E-01,1.5418
Membo_0_017-membo_003_.wav,6,296.7529,4.59E+00,11.7188,8.32E-01,5.5229
Membo_0_017-membo_003_.wav,7,345.7031,5.75E+00,18.5547,6.85E-01,8.3952
Membo_0_017-membo_003_.wav,8,395.5078,2.80E+00,0.9766,4.23E-01,6.6191
Membo_0_017-membo_003_.wav,9,445.3125,8.64E-01,38.0859,3.63E-01,2.3772
Membo_0_017-membo_003_.wav,10,495.1172,8.69E-01,0.9766,3.70E-01,2.3489
Membo_0_017-membo_004_.wav,1,49.3414,2.04E+02,1.1161,2.34E+00,87.0885
Membo_0_017-membo_004_.wav,2,99.2951,1.73E+01,2.2321,1.80E+00,9.6085
Membo_0_017-membo_004_.wav,3,145.0893,1.80E+00,27.9018,9.38E-01,1.9226
Membo_0_017-membo_004_.wav,4,199.7768,7.20E+00,1.1161,8.51E-01,8.4605
Membo_0_017-membo_004_.wav,5,244.3802,8.99E-01,31.25,7.73E-01,1.1637
Membo_0_017-membo_004_.wav,6,296.7267,5.51E+00,6.6964,8.79E-01,6.2651
Membo_0_017-membo_004_.wav,7,345.8411,5.74E+00,1.1161,8.05E-01,7.1337
Membo_0_017-membo_004_.wav,8,395.3368,2.28E+00,15.625,6.34E-01,3.6027
Membo_0_017-membo_004_.wav,9,439.7321,1.16E+00,18.9732,4.81E-01,2.4131
Membo_0_017-membo_004_.wav,10,494.4196,1.48E+00,17.8571,4.26E-01,3.4853
Membo_0_034-membo_000_.wav,1,49.3729,1.86E+02,0.9766,2.15E+00,86.7959
Membo_0_034-membo_000_.wav,2,100.1871,1.89E+01,0.9766,1.91E+00,9.9052
Membo_0_034-membo_000_.wav,3,148.2028,2.96E+00,19.5312,1.13E+00,2.6181
Membo_0_034-membo_000_.wav,4,200.2137,8.67E+00,0.9766,8.97E-01,9.6697
Membo_0_034-membo_000_.wav,5,246.7874,1.70E+00,38.0859,7.68E-01,2.2165
Membo_0_034-membo_000_.wav,6,295.8984,7.96E+00,3.9062,7.78E-01,10.2333
Membo_0_034-membo_000_.wav,7,345.7031,4.21E+00,0.9766,6.86E-01,6.1304
Membo_0_034-membo_000_.wav,8,395.5078,1.57E+00,17.5781,4.43E-01,3.5354
Membo_0_034-membo_000_.wav,9,450.1851,8.55E-01,31.25,4.42E-01,1.934
Membo_0_034-membo_000_.wav,10,495.1172,9.73E-01,1.9531,4.55E-01,2.1388
Membo_0_034-membo_001_.wav,1,49.4113,1.81E+02,0.9766,6.23E+00,29.0557
Membo_0_034-membo_001_.wav,2,100.0165,1.89E+01,13.6719,3.57E+00,5.2867
Membo_0_034-membo_001_.wav,3,147.2804,2.18E+00,31.25,1.38E+00,1.5865
Membo_0_034-membo_001_.wav,4,200.1075,1.00E+01,0.9766,1.09E+00,9.1682
Membo_0_034-membo_001_.wav,5,247.5902,1.36E+00,38.0859,9.46E-01,1.4325
Membo_0_034-membo_001_.wav,6,295.8984,4.72E+00,14.6484,1.00E+00,4.7163
Membo_0_034-membo_001_.wav,7,345.7031,5.50E+00,0.9766,6.88E-01,7.9831
Membo_0_034-membo_001_.wav,8,395.5078,2.49E+00,0.9766,5.27E-01,4.7214
Membo_0_034-membo_001_.wav,9,447.7042,1.39E+00,1.9531,4.99E-01,2.7737
Membo_0_034-membo_001_.wav,10,495.1172,8.91E-01,0.9766,4.26E-01,2.0922
Membo_0_034-membo_002_.wav,1,49.6211,1.96E+02,0.9766,1.01E+01,19.3664
Membo_0_034-membo_002_.wav,2,100.4286,1.60E+01,33.2031,9.11E+00,1.7534
Membo_0_034-membo_002_.wav,3,148.668,6.48E+00,17.5781,3.94E+00,1.6446
Membo_0_034-membo_002_.wav,4,200.0288,1.16E+01,0.9766,1.76E+00,6.6247
Membo_0_034-membo_002_.wav,5,247.0268,1.89E+00,30.2734,9.14E-01,2.0666
Membo_0_034-membo_002_.wav,6,298.0764,6.77E+00,13.6719,8.82E-01,7.6759
Membo_0_034-membo_002_.wav,7,345.7031,5.31E+00,0.9766,8.00E-01,6.6324
Membo_0_034-membo_002_.wav,8,395.5078,2.49E+00,5.8594,6.03E-01,4.1272
Membo_0_034-membo_002_.wav,9,445.3125,1.45E+00,34.1797,6.47E-01,2.2364
Membo_0_034-membo_002_.wav,10,495.1172,8.77E-01,8.7891,6.18E-01,1.4198
Membo_0_034-membo_003_.wav,1,49.567,3.33E+02,0.9766,3.27E+01,10.1892
Membo_0_034-membo_003_.wav,2,99.8226,4.61E+01,28.3203,2.59E+01,1.7806
Membo_0_034-membo_003_.wav,3,146.4844,2.93E+01,35.1562,1.13E+01,2.5924
Membo_0_034-membo_003_.wav,4,197.5786,1.38E+01,37.1094,7.97E+00,1.7253
Membo_0_034-membo_003_.wav,5,251.1817,8.07E+00,21.4844,4.06E+00,1.9874
Membo_0_034-membo_003_.wav,6,300.9826,6.47E+00,7.8125,1.83E+00,3.5291
Membo_0_034-membo_003_.wav,7,345.7031,4.24E+00,19.5312,1.33E+00,3.1906
Membo_0_034-membo_003_.wav,8,395.5078,2.94E+00,13.6719,8.48E-01,3.4716
Membo_0_034-membo_003_.wav,9,448.4818,2.07E+00,34.1797,6.94E-01,2.9895
Membo_0_034-membo_003_.wav,10,495.1172,8.48E-01,0.9766,6.00E-01,1.4133
Membo_0_034-membo_004_.wav,1,49.3467,2.63E+02,14.5089,3.06E+01,8.5942
Membo_0_034-membo_004_.wav,2,95.4613,7.01E+01,30.1339,3.36E+01,2.0867
Membo_0_034-membo_004_.wav,3,149.841,2.62E+01,22.3214,1.41E+01,1.8559
Membo_0_034-membo_004_.wav,4,194.1964,1.71E+01,35.7143,7.58E+00,2.2568
Membo_0_034-membo_004_.wav,5,245.6122,7.79E+00,37.9464,3.81E+00,2.0437
Membo_0_034-membo_004_.wav,6,295.8262,7.69E+00,16.7411,3.11E+00,2.472
Membo_0_034-membo_004_.wav,7,344.6265,5.20E+00,33.4821,2.32E+00,2.2451
Membo_0_034-membo_004_.wav,8,395.1407,3.36E+00,17.8571,1.14E+00,2.957
Membo_0_034-membo_004_.wav,9,445.3125,1.61E+00,32.3661,7.91E-01,2.0415
Membo_0_034-membo_004_.wav,10,494.4196,3.24E+00,1.1161,6.89E-01,4.7028
Membo_0_036-membo_000_.wav,1,49.2807,2.40E+02,0.9766,1.41E+01,16.9691
Membo_0_036-membo_000_.wav,2,100.5859,2.98E+01,25.3906,1.11E+01,2.6904
Membo_0_036-membo_000_.wav,3,148.1885,1.26E+01,27.3438,4.24E+00,2.9691
Membo_0_036-membo_000_.wav,4,192.3828,4.68E+00,31.25,2.04E+00,2.2957
Membo_0_036-membo_000_.wav,5,242.5598,1.36E+00,39.0625,1.12E+00,1.2114
Membo_0_036-membo_000_.wav,6,295.8984,3.63E+00,7.8125,1.02E+00,3.5639
Membo_0_036-membo_000_.wav,7,344.7266,2.72E+00,0.9766,8.47E-01,3.2093
Membo_0_036-membo_000_.wav,8,387.6953,7.26E-01,33.2031,5.97E-01,1.2158
Membo_0_036-membo_000_.wav,9,438.4091,8.38E-01,17.5781,4.91E-01,1.7068
Membo_0_036-membo_000_.wav,10,487.6997,8.16E-01,38.0859,4.49E-01,1.8188
Membo_0_036-membo_001_.wav,1,49.6422,3.04E+02,1.9531,2.04E+01,14.9066
Membo_0_036-membo_001_.wav,2,100.546,3.18E+01,18.5547,1.57E+01,2.0239
Membo_0_036-membo_001_.wav,3,146.4844,1.39E+01,25.3906,6.42E+00,2.168
